transactions,item,date,time,month,day,period_day,weekday_weekend
4784,Hot chocolate,1/12/2017,15:58:00,December,Friday,afternoon,weekday
4784,Hot chocolate,1/12/2017,16:58:00,December,Friday,afternoon,weekday
4784,Cookies,1/12/2017,17:58:00,December,Friday,evening,weekday
4785,Bread,1/12/2017,18:58:00,December,Friday,evening,weekday
4786,Coffee,1/12/2017,19:58:00,December,Friday,evening,weekday
4787,Tea,1/12/2017,20:58:00,December,Friday,evening,weekday
4787,Cake,1/12/2017,21:58:00,December,Friday,night,weekday
4788,Cookies,1/12/2017,22:58:00,December,Friday,night,weekday
4788,Tea,1/12/2017,23:58:00,December,Friday,night,weekday
4789,Coffee,2/12/2017,0:58:00,December,Saturday,night,weekday
4790,Bread,2/12/2017,1:58:00,December,Saturday,night,weekday
4790,Medialuna,2/12/2017,2:58:00,December,Saturday,night,weekday
4791,Scone,2/12/2017,3:58:00,December,Saturday,night,weekday
4791,Coffee,2/12/2017,4:58:00,December,Saturday,night,weekday
4791,Tea,2/12/2017,5:58:00,December,Saturday,morning,weekday
4792,Bread,2/12/2017,6:58:00,December,Saturday,morning,weekday
4792,Brownie,2/12/2017,7:58:00,December,Saturday,morning,weekday
4793,Sandwich,2/12/2017,8:58:00,December,Saturday,morning,weekday
4794,Coffee,2/12/2017,9:58:00,December,Saturday,morning,weekday
4795,Toast,2/12/2017,10:58:00,December,Saturday,morning,weekday
4796,Bread,2/12/2017,11:58:00,December,Saturday,morning,weekday
4797,Bread,2/12/2017,12:58:00,December,Saturday,afternoon,weekday
4798,Coffee,2/12/2017,13:58:00,December,Saturday,afternoon,weekday
4798,Coffee,2/12/2017,14:58:00,December,Saturday,afternoon,weekday
4799,Coffee,2/12/2017,15:58:00,December,Saturday,afternoon,weekday
4800,Tea,2/12/2017,16:58:00,December,Saturday,afternoon,weekday
4800,Bread,2/12/2017,17:58:00,December,Saturday,evening,weekday
4801,Coffee,2/12/2017,18:58:00,December,Saturday,evening,weekday
4802,Coke,2/12/2017,19:58:00,December,Saturday,evening,weekday
4803,Jammie Dodgers,2/12/2017,20:58:00,December,Saturday,evening,weekday
4803,Bread,2/12/2017,21:58:00,December,Saturday,night,weekday
4804,Bread,2/12/2017,22:58:00,December,Saturday,night,weekday
4804,Medialuna,2/12/2017,23:58:00,December,Saturday,night,weekday
4804,Alfajores,3/12/2017,0:58:00,December,Sunday,night,weekday
4805,Medialuna,3/12/2017,1:58:00,December,Sunday,night,weekday
4806,Coffee,3/12/2017,2:58:00,December,Sunday,night,weekday
4807,Bread,3/12/2017,3:58:00,December,Sunday,night,weekday
4807,Coffee,3/12/2017,4:58:00,December,Sunday,night,weekday
4808,Coke,3/12/2017,5:58:00,December,Sunday,morning,weekday
4808,Tea,3/12/2017,6:58:00,December,Sunday,morning,weekday
4811,Truffles,3/12/2017,7:58:00,December,Sunday,morning,weekday
4812,Muffin,3/12/2017,8:58:00,December,Sunday,morning,weekday
4813,Alfajores,3/12/2017,9:58:00,December,Sunday,morning,weekday
4813,Bread,3/12/2017,10:58:00,December,Sunday,morning,weekday
4814,Bread,3/12/2017,11:58:00,December,Sunday,morning,weekday
4816,Coffee,3/12/2017,12:58:00,December,Sunday,afternoon,weekday
4816,Pastry,3/12/2017,13:58:00,December,Sunday,afternoon,weekday
4817,Tea,3/12/2017,14:58:00,December,Sunday,afternoon,weekday
4817,Coffee,3/12/2017,15:58:00,December,Sunday,afternoon,weekday
4817,Coffee,3/12/2017,16:58:00,December,Sunday,afternoon,weekday
4818,Coffee,3/12/2017,17:58:00,December,Sunday,evening,weekday
4818,Toast,3/12/2017,18:58:00,December,Sunday,evening,weekday
4819,Coffee,3/12/2017,19:58:00,December,Sunday,evening,weekday
4819,Coffee,3/12/2017,20:58:00,December,Sunday,evening,weekday
4820,Coffee,3/12/2017,21:58:00,December,Sunday,night,weekday
4820,Pastry,3/12/2017,22:58:00,December,Sunday,night,weekday
4821,Sandwich,3/12/2017,23:58:00,December,Sunday,night,weekday
4821,Bread,4/12/2017,0:58:00,December,Monday,night,weekday
4822,Coffee,4/12/2017,1:58:00,December,Monday,night,weekday
4822,Coffee,4/12/2017,2:58:00,December,Monday,night,weekday
4822,Alfajores,4/12/2017,3:58:00,December,Monday,night,weekday
4823,Bread,4/12/2017,4:58:00,December,Monday,night,weekday
4823,Medialuna,4/12/2017,5:58:00,December,Monday,morning,weekday
4824,Bread,4/12/2017,6:58:00,December,Monday,morning,weekday
4825,Tea,4/12/2017,7:58:00,December,Monday,morning,weekday
4826,Coffee,4/12/2017,8:58:00,December,Monday,morning,weekday
4826,Coffee,4/12/2017,9:58:00,December,Monday,morning,weekday
4827,Alfajores,4/12/2017,10:58:00,December,Monday,morning,weekday
4828,Alfajores,4/12/2017,11:58:00,December,Monday,morning,weekday
4828,Bread,4/12/2017,12:58:00,December,Monday,afternoon,weekday
4830,Coffee,4/12/2017,13:58:00,December,Monday,afternoon,weekday
4831,Coffee,4/12/2017,14:58:00,December,Monday,afternoon,weekday
4831,Coffee,4/12/2017,15:58:00,December,Monday,afternoon,weekday
4832,Coffee,4/12/2017,16:58:00,December,Monday,afternoon,weekday
4832,Cake,4/12/2017,17:58:00,December,Monday,evening,weekday
4833,Bread,4/12/2017,18:58:00,December,Monday,evening,weekday
4833,Jammie Dodgers,4/12/2017,19:58:00,December,Monday,evening,weekday
4834,Coffee,4/12/2017,20:58:00,December,Monday,evening,weekday
4834,Coffee,4/12/2017,21:58:00,December,Monday,night,weekday
4834,Toast,4/12/2017,22:58:00,December,Monday,night,weekday
4834,Sandwich,4/12/2017,23:58:00,December,Monday,night,weekday
4835,Coffee,5/12/2017,0:58:00,December,Tuesday,night,weekday
4835,Smoothies,5/12/2017,1:58:00,December,Tuesday,night,weekday
4835,Sandwich,5/12/2017,2:58:00,December,Tuesday,night,weekday
4835,Hearty & Seasonal,5/12/2017,3:58:00,December,Tuesday,night,weekday
4835,Cake,5/12/2017,4:58:00,December,Tuesday,night,weekday
4836,Bread,5/12/2017,5:58:00,December,Tuesday,morning,weekday
4837,Sandwich,5/12/2017,6:58:00,December,Tuesday,morning,weekday
4837,Truffles,5/12/2017,7:58:00,December,Tuesday,morning,weekday
4838,Salad,5/12/2017,8:58:00,December,Tuesday,morning,weekday
4838,Sandwich,5/12/2017,9:58:00,December,Tuesday,morning,weekday
4838,Coffee,5/12/2017,10:58:00,December,Tuesday,morning,weekday
4839,Muffin,5/12/2017,11:58:00,December,Tuesday,morning,weekday
4839,Cookies,5/12/2017,12:58:00,December,Tuesday,afternoon,weekday
4839,Bread,5/12/2017,13:58:00,December,Tuesday,afternoon,weekday
4839,Hot chocolate,5/12/2017,14:58:00,December,Tuesday,afternoon,weekday
4839,Hearty & Seasonal,5/12/2017,15:58:00,December,Tuesday,afternoon,weekday
4840,Farm House,5/12/2017,16:58:00,December,Tuesday,afternoon,weekday
4841,Truffles,5/12/2017,17:58:00,December,Tuesday,evening,weekday
4841,Cake,5/12/2017,18:58:00,December,Tuesday,evening,weekday
4841,Scandinavian,5/12/2017,19:58:00,December,Tuesday,evening,weekday
4841,Coffee,5/12/2017,20:58:00,December,Tuesday,evening,weekday
4842,Tea,5/12/2017,21:58:00,December,Tuesday,night,weekday
4843,Salad,5/12/2017,22:58:00,December,Tuesday,night,weekday
4843,Sandwich,5/12/2017,23:58:00,December,Tuesday,night,weekday
4843,Bread,6/12/2017,0:58:00,December,Wednesday,night,weekday
4843,Coffee,6/12/2017,1:58:00,December,Wednesday,night,weekday
4843,Alfajores,6/12/2017,2:58:00,December,Wednesday,night,weekday
4844,Coffee,6/12/2017,3:58:00,December,Wednesday,night,weekday
4844,Bread,6/12/2017,4:58:00,December,Wednesday,night,weekday
4844,Toast,6/12/2017,5:58:00,December,Wednesday,morning,weekday
4845,Coffee,6/12/2017,6:58:00,December,Wednesday,morning,weekday
4845,Cake,6/12/2017,7:58:00,December,Wednesday,morning,weekday
4846,Truffles,6/12/2017,8:58:00,December,Wednesday,morning,weekday
4846,Coffee,6/12/2017,9:58:00,December,Wednesday,morning,weekday
4846,Alfajores,6/12/2017,10:58:00,December,Wednesday,morning,weekday
4847,Coffee,6/12/2017,11:58:00,December,Wednesday,morning,weekday
4847,Tea,6/12/2017,12:58:00,December,Wednesday,afternoon,weekday
4847,Chicken Stew,6/12/2017,13:58:00,December,Wednesday,afternoon,weekday
4848,Coffee,6/12/2017,14:58:00,December,Wednesday,afternoon,weekday
4848,Pastry,6/12/2017,15:58:00,December,Wednesday,afternoon,weekday
4849,Coffee,6/12/2017,16:58:00,December,Wednesday,afternoon,weekday
4850,Coffee,6/12/2017,17:58:00,December,Wednesday,evening,weekday
4851,Coffee,6/12/2017,18:58:00,December,Wednesday,evening,weekday
4852,Coffee,6/12/2017,19:58:00,December,Wednesday,evening,weekday
4852,Soup,6/12/2017,20:58:00,December,Wednesday,evening,weekday
4852,Cake,6/12/2017,21:58:00,December,Wednesday,night,weekday
4853,Tea,6/12/2017,22:58:00,December,Wednesday,night,weekday
4854,Coffee,6/12/2017,23:58:00,December,Wednesday,night,weekday
4855,Tea,7/12/2017,0:58:00,December,Thursday,night,weekday
4856,Coffee,7/12/2017,1:58:00,December,Thursday,night,weekday
4857,Tea,7/12/2017,2:58:00,December,Thursday,night,weekday
4857,Bread,7/12/2017,3:58:00,December,Thursday,night,weekday
4857,Cake,7/12/2017,4:58:00,December,Thursday,night,weekday
4858,Bread,7/12/2017,5:58:00,December,Thursday,morning,weekday
4859,Tea,7/12/2017,6:58:00,December,Thursday,morning,weekday
4860,Bread,7/12/2017,7:58:00,December,Thursday,morning,weekday
4861,Coffee,7/12/2017,8:58:00,December,Thursday,morning,weekday
4862,Bread,7/12/2017,9:58:00,December,Thursday,morning,weekday
4863,Tea,7/12/2017,10:58:00,December,Thursday,morning,weekday
4863,Coffee,7/12/2017,11:58:00,December,Thursday,morning,weekday
4863,Coffee,7/12/2017,12:58:00,December,Thursday,afternoon,weekday
4863,Muffin,7/12/2017,13:58:00,December,Thursday,afternoon,weekday
4863,Cake,7/12/2017,14:58:00,December,Thursday,afternoon,weekday
4864,Scandinavian,7/12/2017,15:58:00,December,Thursday,afternoon,weekday
4865,Bread,7/12/2017,16:58:00,December,Thursday,afternoon,weekday
4865,Bread,7/12/2017,17:58:00,December,Thursday,evening,weekday
4866,Farm House,7/12/2017,18:58:00,December,Thursday,evening,weekday
4867,Tea,7/12/2017,19:58:00,December,Thursday,evening,weekday
4868,Tea,7/12/2017,20:58:00,December,Thursday,evening,weekday
4868,Coffee,7/12/2017,21:58:00,December,Thursday,night,weekday
4869,Medialuna,7/12/2017,22:58:00,December,Thursday,night,weekday
4869,Coffee,7/12/2017,23:58:00,December,Thursday,night,weekday
4869,Tea,8/12/2017,0:58:00,December,Friday,night,weekday
4870,Bread,8/12/2017,1:58:00,December,Friday,night,weekday
4871,Pastry,8/12/2017,2:58:00,December,Friday,night,weekday
4871,Muffin,8/12/2017,3:58:00,December,Friday,night,weekday
4871,Coffee,8/12/2017,4:58:00,December,Friday,night,weekday
4871,Tea,8/12/2017,5:58:00,December,Friday,morning,weekday
4872,Coffee,8/12/2017,6:58:00,December,Friday,morning,weekday
4872,Tea,8/12/2017,7:58:00,December,Friday,morning,weekday
4873,Hot chocolate,8/12/2017,8:58:00,December,Friday,morning,weekday
4873,Coke,8/12/2017,9:58:00,December,Friday,morning,weekday
4873,Cake,8/12/2017,10:58:00,December,Friday,morning,weekday
4874,Soup,8/12/2017,11:58:00,December,Friday,morning,weekday
4874,Pastry,8/12/2017,12:58:00,December,Friday,afternoon,weekday
4874,Tea,8/12/2017,13:58:00,December,Friday,afternoon,weekday
4875,Sandwich,8/12/2017,14:58:00,December,Friday,afternoon,weekday
4875,Alfajores,8/12/2017,15:58:00,December,Friday,afternoon,weekday
4876,Sandwich,8/12/2017,16:58:00,December,Friday,afternoon,weekday
4877,Bread,8/12/2017,17:58:00,December,Friday,evening,weekday
4877,Focaccia,8/12/2017,18:58:00,December,Friday,evening,weekday
4878,Coffee,8/12/2017,19:58:00,December,Friday,evening,weekday
4878,Juice,8/12/2017,20:58:00,December,Friday,evening,weekday
4878,Sandwich,8/12/2017,21:58:00,December,Friday,night,weekday
4878,Crisps,8/12/2017,22:58:00,December,Friday,night,weekday
4879,Tea,8/12/2017,23:58:00,December,Friday,night,weekday
4879,Coffee,9/12/2017,0:58:00,December,Saturday,night,weekday
4879,Soup,9/12/2017,1:58:00,December,Saturday,night,weekday
4879,Salad,9/12/2017,2:58:00,December,Saturday,night,weekday
4880,Coffee,9/12/2017,3:58:00,December,Saturday,night,weekday
4880,Cookies,9/12/2017,4:58:00,December,Saturday,night,weekday
4881,Tea,9/12/2017,5:58:00,December,Saturday,morning,weekday
4881,Cookies,9/12/2017,6:58:00,December,Saturday,morning,weekday
4882,Cake,9/12/2017,7:58:00,December,Saturday,morning,weekday
4883,Cake,9/12/2017,8:58:00,December,Saturday,morning,weekday
4883,Coffee,9/12/2017,9:58:00,December,Saturday,morning,weekday
4883,Coke,9/12/2017,10:58:00,December,Saturday,morning,weekday
4883,Tea,9/12/2017,11:58:00,December,Saturday,morning,weekday
4884,Coffee,9/12/2017,12:58:00,December,Saturday,afternoon,weekday
4884,Jammie Dodgers,9/12/2017,13:58:00,December,Saturday,afternoon,weekday
4885,Coke,9/12/2017,14:58:00,December,Saturday,afternoon,weekday
4885,Sandwich,9/12/2017,15:58:00,December,Saturday,afternoon,weekday
4886,Medialuna,9/12/2017,16:58:00,December,Saturday,afternoon,weekday
4886,Cookies,9/12/2017,17:58:00,December,Saturday,evening,weekday
4886,Juice,9/12/2017,18:58:00,December,Saturday,evening,weekday
4886,Tea,9/12/2017,20:58:00,December,Saturday,evening,weekday
4887,Muffin,9/12/2017,21:58:00,December,Saturday,night,weekday
4887,Jammie Dodgers,9/12/2017,22:58:00,December,Saturday,night,weekday
4887,Cake,9/12/2017,23:58:00,December,Saturday,night,weekday
4887,Bread,10/12/2017,0:58:00,December,Sunday,night,weekday
4887,Hot chocolate,10/12/2017,1:58:00,December,Sunday,night,weekday
4888,Coffee,10/12/2017,2:58:00,December,Sunday,night,weekday
4888,Coffee,10/12/2017,3:58:00,December,Sunday,night,weekday
4888,Cake,10/12/2017,4:58:00,December,Sunday,night,weekday
4889,Cake,10/12/2017,5:58:00,December,Sunday,morning,weekday
4890,Cake,10/12/2017,6:58:00,December,Sunday,morning,weekday
4890,Tea,10/12/2017,7:58:00,December,Sunday,morning,weekday
4891,Coffee,10/12/2017,8:58:00,December,Sunday,morning,weekday
4891,Tea,10/12/2017,9:58:00,December,Sunday,morning,weekday
4891,Coffee,10/12/2017,10:58:00,December,Sunday,morning,weekday
4891,Cake,10/12/2017,11:58:00,December,Sunday,morning,weekday
4891,Cookies,10/12/2017,12:58:00,December,Sunday,afternoon,weekday
4892,Cookies,10/12/2017,13:58:00,December,Sunday,afternoon,weekday
4892,Tea,10/12/2017,14:58:00,December,Sunday,afternoon,weekday
4893,Focaccia,10/12/2017,15:58:00,December,Sunday,afternoon,weekday
4893,Fudge,10/12/2017,16:58:00,December,Sunday,afternoon,weekday
4894,Pastry,10/12/2017,17:58:00,December,Sunday,evening,weekday
4894,Toast,10/12/2017,18:58:00,December,Sunday,evening,weekday
4894,Coffee,10/12/2017,19:58:00,December,Sunday,evening,weekday
4895,Tea,10/12/2017,20:58:00,December,Sunday,evening,weekday
4895,Sandwich,10/12/2017,21:58:00,December,Sunday,night,weekday
4896,Tea,10/12/2017,22:58:00,December,Sunday,night,weekday
4896,Hot chocolate,10/12/2017,23:58:00,December,Sunday,night,weekday
4896,Spanish Brunch,11/12/2017,0:58:00,December,Monday,night,weekday
4896,Granola,11/12/2017,1:58:00,December,Monday,night,weekday
4896,Sandwich,11/12/2017,2:58:00,December,Monday,night,weekday
4897,Coffee,11/12/2017,3:58:00,December,Monday,night,weekday
4897,Medialuna,11/12/2017,4:58:00,December,Monday,night,weekday
4898,Bread,11/12/2017,5:58:00,December,Monday,morning,weekday
4899,Coffee,11/12/2017,6:58:00,December,Monday,morning,weekday
4900,Coffee,11/12/2017,7:58:00,December,Monday,morning,weekday
4900,Toast,11/12/2017,8:58:00,December,Monday,morning,weekday
4901,Coffee,11/12/2017,9:58:00,December,Monday,morning,weekday
4901,Coffee,11/12/2017,10:58:00,December,Monday,morning,weekday
4901,Pastry,11/12/2017,11:58:00,December,Monday,morning,weekday
4902,Bread,11/12/2017,12:58:00,December,Monday,afternoon,weekday
4903,Farm House,11/12/2017,13:58:00,December,Monday,afternoon,weekday
4904,Bread,11/12/2017,14:58:00,December,Monday,afternoon,weekday
4904,Cookies,11/12/2017,15:58:00,December,Monday,afternoon,weekday
4905,Bread,11/12/2017,16:58:00,December,Monday,afternoon,weekday
4906,Hot chocolate,11/12/2017,17:58:00,December,Monday,evening,weekday
4906,Hot chocolate,11/12/2017,18:58:00,December,Monday,evening,weekday
4906,Cake,11/12/2017,19:58:00,December,Monday,evening,weekday
4907,Pastry,11/12/2017,20:58:00,December,Monday,evening,weekday
4907,Cake,11/12/2017,21:58:00,December,Monday,night,weekday
4907,Mineral water,11/12/2017,22:58:00,December,Monday,night,weekday
4908,Tea,11/12/2017,23:58:00,December,Monday,night,weekday
4909,Tea,12/12/2017,0:58:00,December,Tuesday,night,weekday
4909,Jammie Dodgers,12/12/2017,1:58:00,December,Tuesday,night,weekday
4909,Cake,12/12/2017,2:58:00,December,Tuesday,night,weekday
4909,Juice,12/12/2017,3:58:00,December,Tuesday,night,weekday
4910,Tiffin,12/12/2017,4:58:00,December,Tuesday,night,weekday
4911,Cake,12/12/2017,5:58:00,December,Tuesday,morning,weekday
4911,Muffin,12/12/2017,6:58:00,December,Tuesday,morning,weekday
4912,Coffee,12/12/2017,7:58:00,December,Tuesday,morning,weekday
4912,Coke,12/12/2017,8:58:00,December,Tuesday,morning,weekday
4912,Juice,12/12/2017,9:58:00,December,Tuesday,morning,weekday
4912,Truffles,12/12/2017,10:58:00,December,Tuesday,morning,weekday
4912,Medialuna,12/12/2017,11:58:00,December,Tuesday,morning,weekday
4913,Coffee,12/12/2017,12:58:00,December,Tuesday,afternoon,weekday
4914,Coffee,12/12/2017,13:58:00,December,Tuesday,afternoon,weekday
4915,Coffee,12/12/2017,14:58:00,December,Tuesday,afternoon,weekday
4915,Coffee,12/12/2017,15:58:00,December,Tuesday,afternoon,weekday
4916,Coffee,12/12/2017,16:58:00,December,Tuesday,afternoon,weekday
4917,Coffee,12/12/2017,17:58:00,December,Tuesday,evening,weekday
4917,Pastry,12/12/2017,18:58:00,December,Tuesday,evening,weekday
4918,Cake,12/12/2017,19:58:00,December,Tuesday,evening,weekday
4918,Coffee,12/12/2017,20:58:00,December,Tuesday,evening,weekday
4919,Bread,12/12/2017,21:58:00,December,Tuesday,night,weekday
4919,Tiffin,12/12/2017,22:58:00,December,Tuesday,night,weekday
4920,Scandinavian,12/12/2017,23:58:00,December,Tuesday,night,weekday
4920,Bread,13/12/2017,0:58:00,December,Wednesday,night,weekday
4921,Coffee,13/12/2017,1:58:00,December,Wednesday,night,weekday
4921,Tea,13/12/2017,2:58:00,December,Wednesday,night,weekday
4921,Alfajores,13/12/2017,3:58:00,December,Wednesday,night,weekday
4922,Chicken Stew,13/12/2017,4:58:00,December,Wednesday,night,weekday
4923,Coffee,13/12/2017,5:58:00,December,Wednesday,morning,weekday
4924,Coffee,13/12/2017,6:58:00,December,Wednesday,morning,weekday
4924,Juice,13/12/2017,7:58:00,December,Wednesday,morning,weekday
4924,Medialuna,13/12/2017,8:58:00,December,Wednesday,morning,weekday
4924,Crisps,13/12/2017,9:58:00,December,Wednesday,morning,weekday
4925,Coffee,13/12/2017,10:58:00,December,Wednesday,morning,weekday
4926,Farm House,13/12/2017,11:58:00,December,Wednesday,morning,weekday
4927,Salad,13/12/2017,12:58:00,December,Wednesday,afternoon,weekday
4927,Coffee,13/12/2017,13:58:00,December,Wednesday,afternoon,weekday
4928,Bread,13/12/2017,14:58:00,December,Wednesday,afternoon,weekday
4929,Bread,13/12/2017,15:58:00,December,Wednesday,afternoon,weekday
4929,Medialuna,13/12/2017,16:58:00,December,Wednesday,afternoon,weekday
4930,Coffee,13/12/2017,17:58:00,December,Wednesday,evening,weekday
4930,Coffee,13/12/2017,18:58:00,December,Wednesday,evening,weekday
4930,Sandwich,13/12/2017,19:58:00,December,Wednesday,evening,weekday
4931,Hot chocolate,13/12/2017,20:58:00,December,Wednesday,evening,weekday
4931,Chicken Stew,13/12/2017,21:58:00,December,Wednesday,night,weekday
4932,Coffee,13/12/2017,22:58:00,December,Wednesday,night,weekday
4932,Tea,13/12/2017,23:58:00,December,Wednesday,night,weekday
4932,Sandwich,14/12/2017,0:58:00,December,Thursday,night,weekday
4932,Medialuna,14/12/2017,1:58:00,December,Thursday,night,weekday
4933,Bread,14/12/2017,2:58:00,December,Thursday,night,weekday
4933,Tea,14/12/2017,3:58:00,December,Thursday,night,weekday
